simulation_id,segment_id,timestamp,start_city,start_latitude,start_longitude,end_city,end_latitude,end_longitude,distance_km,households_count,chimneys_available,alternative_entries,optimal_arrival_hour,delivery_window_minutes,ms_per_household,weather_condition,weather_delay_minutes,fuel_stops_required,presents_weight_tons,optimization_algorithm,optimization_score,elf_support_teams,contingency_routes,real_time_tracking,carbon_offset_tons
SIM_2025_V7_000160,SEG_TOK_NEW_0160,2025-11-24 16:04:40.112487,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,4980065,2519935,21,130,2.7,LIGHT_SNOW,0,4,15000.0,DIJKSTRA,0.822,14,1,True,2.37
SIM_2025_V8_000719,SEG_TOK_MOS_0719,2025-11-24 16:16:08.844217,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,6685229,2414771,23,228,3.3,RAIN,3,2,18200.0,DIJKSTRA,0.762,14,2,True,1.15
SIM_2025_V6_000837,SEG_MUM_SÃO_0837,2025-11-24 16:25:40.093764,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,5295833,2904167,21,200,1.8,LIGHT_SNOW,0,2,16400.0,QUANTUM,0.849,10,3,True,1.41
SIM_2025_V1_000235,SEG_PAR_SYD_0235,2025-11-24 16:36:17.311340,Paris,48.8566,2.3522,Sydney,-33.8688,151.2093,18903.0,4000000,2970637,1029363,23,126,2.8,LIGHT_SNOW,0,3,8000.0,QUANTUM,0.819,10,1,True,1.89
SIM_2025_V9_000312,SEG_CAI_TOK_0312,2025-11-24 16:47:40.231043,Cairo,30.0444,31.2357,Tokyo,35.6762,139.6503,12050.0,8000000,6362359,1637641,23,186,3.0,LIGHT_SNOW,0,2,16000.0,GENETIC,0.917,8,2,True,1.2
SIM_2025_V5_000732,SEG_TOR_CAI_0732,2025-11-24 17:29:11.158059,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,3783416,1816584,23,192,1.8,HEAVY_SNOW,0,2,11200.0,DIJKSTRA,0.794,10,2,True,1.24
SIM_2025_V5_000079,SEG_NEW_MOS_0079,2025-11-24 17:29:35.311676,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,5526368,2073632,20,195,2.6,RAIN,0,2,15200.0,DIJKSTRA,0.878,7,3,True,1.25
SIM_2025_V2_000224,SEG_MUM_NEW_0224,2025-11-24 17:32:19.877073,Mumbai,19.076,72.8777,New York,40.7128,-74.006,16480.0,7200000,5744556,1455444,21,149,1.6,WIND,0,3,14400.0,A_STAR,0.891,9,3,True,1.65
SIM_2025_V1_000381,SEG_SYD_MUM_0381,2025-11-24 17:38:17.392561,Sydney,-33.8688,151.2093,Mumbai,19.076,72.8777,10495.0,6000000,4136618,1863382,21,145,1.7,FOG,3,2,12000.0,QUANTUM,0.906,16,3,True,1.05
SIM_2025_V2_000782,SEG_SÃO_SYD_0782,2025-11-24 17:39:04.456343,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,3732889,2067111,20,120,1.9,LIGHT_SNOW,0,4,11600.0,QUANTUM,0.862,7,1,True,2.2
SIM_2025_V5_000998,SEG_CAI_SYD_0998,2025-11-24 17:47:50.028803,Cairo,30.0444,31.2357,Sydney,-33.8688,151.2093,15089.0,5300000,3692682,1607318,23,157,2.7,CLEAR,24,3,10600.0,QUANTUM,0.897,12,1,True,1.51
SIM_2025_V8_000265,SEG_TOR_MOS_0265,2025-11-24 17:52:19.710096,Toronto,43.6532,-79.3832,Moscow,55.7558,37.6173,13056.0,6700000,4896456,1803544,23,213,2.5,CLOUDY,0,2,13400.0,A_STAR,0.98,9,1,True,1.31
SIM_2025_V6_000495,SEG_NEW_TOR_0495,2025-11-24 18:11:45.315109,New York,40.7128,-74.006,Toronto,43.6532,-79.3832,680.0,5100000,4034009,1065991,22,166,1.6,RAIN,0,0,10200.0,A_STAR,0.937,5,1,True,0.07
SIM_2025_V3_000742,SEG_SYD_MUM_0742,2025-11-24 18:19:24.645631,Sydney,-33.8688,151.2093,Mumbai,19.076,72.8777,10495.0,6000000,3743168,2256832,21,191,2.4,WIND,15,2,12000.0,DIJKSTRA,0.934,5,3,True,1.05
SIM_2025_V3_000083,SEG_CAI_PAR_0083,2025-11-24 18:26:49.016007,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,4063593,1636407,21,199,3.2,HEAVY_SNOW,0,0,11400.0,GENETIC,0.919,13,1,True,0.38
SIM_2025_V8_000182,SEG_PAR_MOS_0182,2025-11-24 18:28:53.630793,Paris,48.8566,2.3522,Moscow,55.7558,37.6173,3989.0,6800000,4389428,2410572,22,237,2.6,CLEAR,0,0,13600.0,QUANTUM,0.925,9,2,True,0.4
SIM_2025_V2_000034,SEG_SYD_TOR_0034,2025-11-24 19:04:42.075746,Sydney,-33.8688,151.2093,Toronto,43.6532,-79.3832,27003.0,3900000,2426741,1473259,20,170,2.9,FOG,0,5,7800.0,A_STAR,0.942,10,1,True,2.7
SIM_2025_V10_000251,SEG_TOK_NEW_0251,2025-11-24 19:24:01.377716,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,5180063,2319937,20,165,3.3,FOG,0,4,15000.0,QUANTUM,0.99,18,3,True,2.37
SIM_2025_V10_000908,SEG_CAI_TOK_0908,2025-11-24 19:30:24.769871,Cairo,30.0444,31.2357,Tokyo,35.6762,139.6503,12050.0,8000000,5982428,2017572,22,135,3.0,LIGHT_SNOW,6,2,16000.0,DIJKSTRA,0.867,15,2,True,1.2
SIM_2025_V8_000411,SEG_LON_PAR_0411,2025-11-24 19:40:45.355292,London,51.5074,-0.1278,Paris,48.8566,2.3522,403.0,5400000,3303019,2096981,20,232,3.5,LIGHT_SNOW,0,0,10800.0,GENETIC,0.971,6,3,True,0.04
SIM_2025_V3_000425,SEG_TOK_SÃO_0425,2025-11-24 19:44:12.412342,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,5874737,2625263,20,171,3.2,RAIN,28,4,17000.0,QUANTUM,0.793,17,3,True,2.17
SIM_2025_V8_000419,SEG_TOR_TOK_0419,2025-11-24 19:53:47.482598,Toronto,43.6532,-79.3832,Tokyo,35.6762,139.6503,24329.0,6600000,4272634,2327366,23,151,1.7,CLEAR,26,4,13200.0,GENETIC,0.916,11,2,True,2.43
SIM_2025_V5_000082,SEG_PAR_TOR_0082,2025-11-24 19:58:07.351435,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,2682910,1617090,20,229,3.3,LIGHT_SNOW,0,1,8600.0,QUANTUM,0.909,6,3,True,0.91
SIM_2025_V6_000928,SEG_CAI_MOS_0928,2025-11-24 20:25:38.480681,Cairo,30.0444,31.2357,Moscow,55.7558,37.6173,2941.0,8100000,5033681,3066319,23,157,2.5,RAIN,0,0,16200.0,A_STAR,0.787,13,2,True,0.29
SIM_2025_V9_000668,SEG_MOS_SYD_0668,2025-11-24 20:29:25.597529,Moscow,55.7558,37.6173,Sydney,-33.8688,151.2093,16061.0,6400000,4529877,1870123,21,140,1.6,HEAVY_SNOW,6,3,12800.0,QUANTUM,0.829,14,1,True,1.61
SIM_2025_V9_000755,SEG_TOK_NEW_0755,2025-11-24 20:36:09.391020,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,5544113,1955887,21,138,2.0,FOG,0,4,15000.0,QUANTUM,0.766,20,1,True,2.37
SIM_2025_V5_000831,SEG_SÃO_LON_0831,2025-11-24 20:49:12.816080,São Paulo,-23.5505,-46.6333,London,51.5074,-0.1278,9801.0,7200000,4755360,2444640,20,233,2.4,FOG,2,1,14400.0,GENETIC,0.875,6,3,True,0.98
SIM_2025_V10_000071,SEG_CAI_MUM_0071,2025-11-24 20:49:47.319448,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,5195509,2504491,23,188,3.1,CLOUDY,0,0,15400.0,QUANTUM,0.968,13,3,True,0.48
SIM_2025_V8_000590,SEG_MOS_PAR_0590,2025-11-24 20:53:36.349903,Moscow,55.7558,37.6173,Paris,48.8566,2.3522,3989.0,6800000,4271044,2528956,21,165,2.7,CLEAR,0,0,13600.0,A_STAR,0.772,20,3,True,0.4
SIM_2025_V2_000186,SEG_CAI_NEW_0186,2025-11-24 20:57:46.955867,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,4618795,1881205,22,201,2.3,HEAVY_SNOW,0,2,13000.0,QUANTUM,0.904,7,2,True,1.17
SIM_2025_V10_000955,SEG_CAI_MOS_0955,2025-11-24 21:20:50.999697,Cairo,30.0444,31.2357,Moscow,55.7558,37.6173,2941.0,8100000,6110796,1989204,21,185,1.5,LIGHT_SNOW,25,0,16200.0,DIJKSTRA,0.777,5,1,True,0.29
SIM_2025_V4_000823,SEG_LON_CAI_0823,2025-11-24 21:38:56.693032,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4249981,2450019,23,161,1.5,RAIN,9,0,13400.0,A_STAR,0.787,10,3,True,0.42
SIM_2025_V5_000179,SEG_PAR_NEW_0179,2025-11-24 21:54:01.128847,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3174544,2025456,21,175,3.4,HEAVY_SNOW,0,1,10400.0,GENETIC,0.945,17,2,True,0.85
SIM_2025_V5_000752,SEG_LON_CAI_0752,2025-11-24 22:06:59.156594,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4365388,2334612,22,220,2.5,HEAVY_SNOW,0,0,13400.0,GENETIC,0.85,8,2,True,0.42
SIM_2025_V5_000461,SEG_MOS_PAR_0461,2025-11-24 22:15:35.021496,Moscow,55.7558,37.6173,Paris,48.8566,2.3522,3989.0,6800000,5287062,1512938,22,150,2.3,FOG,26,0,13600.0,A_STAR,0.906,10,2,True,0.4
SIM_2025_V7_000202,SEG_MUM_TOR_0202,2025-11-24 22:24:10.556342,Mumbai,19.076,72.8777,Toronto,43.6532,-79.3832,17120.0,6300000,4064710,2235290,22,197,2.7,CLEAR,21,3,12600.0,DIJKSTRA,0.848,18,2,True,1.71
SIM_2025_V9_000691,SEG_SYD_SÃO_0691,2025-11-24 22:28:57.575173,Sydney,-33.8688,151.2093,São Paulo,-23.5505,-46.6333,21990.0,5800000,3758088,2041912,23,196,3.4,RAIN,0,4,11600.0,A_STAR,0.893,9,1,True,2.2
SIM_2025_V6_000397,SEG_CAI_TOK_0397,2025-11-24 22:32:57.658388,Cairo,30.0444,31.2357,Tokyo,35.6762,139.6503,12050.0,8000000,6144649,1855351,20,181,1.7,FOG,0,2,16000.0,QUANTUM,0.812,5,1,True,1.2
SIM_2025_V10_000952,SEG_MOS_TOR_0952,2025-11-24 22:33:57.929480,Moscow,55.7558,37.6173,Toronto,43.6532,-79.3832,13056.0,6700000,4036157,2663843,22,128,2.2,HEAVY_SNOW,0,2,13400.0,QUANTUM,0.822,10,2,True,1.31
SIM_2025_V8_000874,SEG_TOR_LON_0874,2025-11-24 22:45:53.243629,Toronto,43.6532,-79.3832,London,51.5074,-0.1278,8840.0,5300000,3414953,1885047,21,158,2.8,WIND,0,1,10600.0,GENETIC,0.96,12,3,True,0.88
SIM_2025_V1_000564,SEG_LON_PAR_0564,2025-11-24 23:10:30.383509,London,51.5074,-0.1278,Paris,48.8566,2.3522,403.0,5400000,3298813,2101187,23,146,2.4,CLOUDY,30,0,10800.0,QUANTUM,0.941,14,2,True,0.04
SIM_2025_V7_000025,SEG_PAR_SÃO_0025,2025-11-24 23:12:39.409484,Paris,48.8566,2.3522,São Paulo,-23.5505,-46.6333,9704.0,6200000,4188523,2011477,23,148,2.9,RAIN,12,1,12400.0,A_STAR,0.984,8,1,True,0.97
SIM_2025_V5_000115,SEG_SÃO_TOR_0115,2025-11-24 23:20:17.286045,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,3928756,2171244,22,123,3.2,RAIN,13,1,12200.0,A_STAR,0.873,20,2,True,0.83
SIM_2025_V4_000068,SEG_PAR_SÃO_0068,2025-11-24 23:35:13.501776,Paris,48.8566,2.3522,São Paulo,-23.5505,-46.6333,9704.0,6200000,4795656,1404344,21,121,2.1,LIGHT_SNOW,0,1,12400.0,DIJKSTRA,0.837,9,3,True,0.97
SIM_2025_V1_000595,SEG_TOK_MOS_0595,2025-11-24 23:40:15.474032,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,5545540,3554460,22,211,3.3,HEAVY_SNOW,11,2,18200.0,A_STAR,0.968,9,2,True,1.15
SIM_2025_V7_000925,SEG_LON_SYD_0925,2025-11-24 23:46:19.116706,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3660578,1339422,20,126,2.7,RAIN,0,3,10000.0,QUANTUM,0.916,6,3,True,1.93
SIM_2025_V7_000875,SEG_TOR_NEW_0875,2025-11-24 23:47:01.099527,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3370712,1729288,22,199,2.7,CLOUDY,6,0,10200.0,A_STAR,0.954,11,3,True,0.07
SIM_2025_V5_000531,SEG_TOR_PAR_0531,2025-11-24 23:57:10.266418,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,2961822,1338178,20,183,3.0,CLOUDY,0,1,8600.0,QUANTUM,0.927,6,1,True,0.91
SIM_2025_V10_000449,SEG_LON_SÃO_0449,2025-11-25 00:11:05.638906,London,51.5074,-0.1278,São Paulo,-23.5505,-46.6333,9801.0,7200000,4786173,2413827,22,223,1.8,FOG,0,1,14400.0,DIJKSTRA,0.812,12,2,True,0.98
SIM_2025_V2_000383,SEG_MUM_SÃO_0383,2025-11-25 00:15:21.697340,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,5923385,2276615,21,238,2.6,FOG,0,2,16400.0,DIJKSTRA,0.789,20,2,True,1.41
SIM_2025_V1_000353,SEG_TOR_CAI_0353,2025-11-25 00:22:51.296606,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,4005856,1594144,20,161,2.4,FOG,0,2,11200.0,GENETIC,0.772,6,2,True,1.24
SIM_2025_V2_000820,SEG_MUM_CAI_0820,2025-11-25 00:31:31.826916,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,5006447,2693553,21,130,2.9,HEAVY_SNOW,0,0,15400.0,DIJKSTRA,0.924,20,1,True,0.48
SIM_2025_V5_000883,SEG_PAR_TOR_0883,2025-11-25 00:43:48.822480,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,2830875,1469125,21,231,3.4,FOG,1,1,8600.0,QUANTUM,0.848,15,3,True,0.91
SIM_2025_V5_000197,SEG_MUM_NEW_0197,2025-11-25 00:50:11.148074,Mumbai,19.076,72.8777,New York,40.7128,-74.006,16480.0,7200000,4392112,2807888,22,167,2.4,RAIN,0,3,14400.0,QUANTUM,0.878,15,3,True,1.65
SIM_2025_V6_000217,SEG_MUM_CAI_0217,2025-11-25 00:53:45.710442,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,5753409,1946591,20,185,1.8,FOG,0,0,15400.0,QUANTUM,0.777,19,3,True,0.48
SIM_2025_V2_000329,SEG_TOR_NEW_0329,2025-11-25 01:05:06.879480,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3887475,1212525,20,234,1.9,HEAVY_SNOW,0,0,10200.0,GENETIC,0.946,6,3,True,0.07
SIM_2025_V1_000537,SEG_NEW_TOK_0537,2025-11-25 01:06:24.397933,New York,40.7128,-74.006,Tokyo,35.6762,139.6503,23722.0,7500000,5066793,2433207,23,235,1.8,RAIN,0,4,15000.0,A_STAR,0.972,11,2,True,2.37
SIM_2025_V9_000006,SEG_CAI_TOR_0006,2025-11-25 01:08:43.742681,Cairo,30.0444,31.2357,Toronto,43.6532,-79.3832,12371.0,5600000,4465322,1134678,23,145,1.8,HEAVY_SNOW,0,2,11200.0,DIJKSTRA,0.984,17,3,True,1.24
SIM_2025_V5_000554,SEG_LON_SYD_0554,2025-11-25 01:21:30.156657,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3852992,1147008,21,150,2.2,HEAVY_SNOW,0,3,10000.0,A_STAR,0.754,15,2,True,1.93
SIM_2025_V7_000140,SEG_TOK_CAI_0140,2025-11-25 01:24:16.540160,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,4862041,3137959,20,193,2.8,FOG,0,2,16000.0,GENETIC,0.913,9,1,True,1.2
SIM_2025_V7_000436,SEG_TOR_SYD_0436,2025-11-25 01:24:50.254347,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,2895285,1004715,22,128,2.4,HEAVY_SNOW,18,5,7800.0,A_STAR,0.98,9,2,True,2.7
SIM_2025_V5_000733,SEG_CAI_PAR_0733,2025-11-25 01:31:21.022943,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,3888071,1811929,21,162,2.9,WIND,0,0,11400.0,QUANTUM,0.808,14,2,True,0.38
SIM_2025_V6_000374,SEG_MOS_SYD_0374,2025-11-25 01:53:25.194509,Moscow,55.7558,37.6173,Sydney,-33.8688,151.2093,16061.0,6400000,4103213,2296787,23,186,3.5,CLOUDY,0,3,12800.0,A_STAR,0.814,14,1,True,1.61
SIM_2025_V9_000296,SEG_LON_CAI_0296,2025-11-25 02:11:14.320993,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,5189871,1510129,21,177,3.3,LIGHT_SNOW,0,0,13400.0,GENETIC,0.905,16,1,True,0.42
SIM_2025_V9_000630,SEG_SÃO_MUM_0630,2025-11-25 02:26:51.892352,São Paulo,-23.5505,-46.6333,Mumbai,19.076,72.8777,14084.0,8200000,5973446,2226554,20,209,3.1,HEAVY_SNOW,0,2,16400.0,A_STAR,0.833,11,2,True,1.41
SIM_2025_V6_000913,SEG_MOS_LON_0913,2025-11-25 02:32:19.152824,Moscow,55.7558,37.6173,London,51.5074,-0.1278,4216.0,7800000,5739115,2060885,23,150,3.3,CLEAR,9,0,15600.0,DIJKSTRA,0.956,8,2,True,0.42
SIM_2025_V2_000995,SEG_MOS_NEW_0995,2025-11-25 02:37:21.179615,Moscow,55.7558,37.6173,New York,40.7128,-74.006,12502.0,7600000,5590286,2009714,21,209,2.8,HEAVY_SNOW,0,2,15200.0,DIJKSTRA,0.943,18,3,True,1.25
SIM_2025_V9_000271,SEG_MUM_SÃO_0271,2025-11-25 02:38:56.988786,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,6489699,1710301,20,231,2.4,FOG,0,2,16400.0,GENETIC,0.83,16,1,True,1.41
SIM_2025_V9_000054,SEG_MUM_TOR_0054,2025-11-25 02:46:27.436170,Mumbai,19.076,72.8777,Toronto,43.6532,-79.3832,17120.0,6300000,4759568,1540432,20,166,2.8,LIGHT_SNOW,0,3,12600.0,DIJKSTRA,0.955,18,1,True,1.71
SIM_2025_V4_000244,SEG_TOR_PAR_0244,2025-11-25 02:55:44.058536,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,2708564,1591436,21,185,1.9,FOG,0,1,8600.0,DIJKSTRA,0.768,20,1,True,0.91
SIM_2025_V7_000740,SEG_SÃO_MOS_0740,2025-11-25 03:02:13.969532,São Paulo,-23.5505,-46.6333,Moscow,55.7558,37.6173,12843.0,8600000,6695004,1904996,22,210,3.4,CLOUDY,0,2,17200.0,DIJKSTRA,0.91,18,2,True,1.28
SIM_2025_V2_000059,SEG_MUM_SYD_0059,2025-11-25 03:07:44.822916,Mumbai,19.076,72.8777,Sydney,-33.8688,151.2093,10495.0,6000000,3906013,2093987,21,125,1.7,LIGHT_SNOW,0,2,12000.0,QUANTUM,0.892,12,2,True,1.05
SIM_2025_V4_000555,SEG_PAR_LON_0555,2025-11-25 03:29:13.836460,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,4125736,1274264,23,120,2.3,CLOUDY,0,0,10800.0,QUANTUM,0.934,19,1,True,0.04
SIM_2025_V6_000180,SEG_SYD_LON_0180,2025-11-25 03:33:40.399282,Sydney,-33.8688,151.2093,London,51.5074,-0.1278,19287.0,5000000,3767446,1232554,23,191,2.8,HEAVY_SNOW,19,3,10000.0,QUANTUM,0.824,6,2,True,1.93
SIM_2025_V5_000491,SEG_PAR_LON_0491,2025-11-25 03:37:43.298889,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3818275,1581725,20,220,3.0,FOG,0,0,10800.0,QUANTUM,0.826,12,3,True,0.04
SIM_2025_V8_000736,SEG_TOK_SÃO_0736,2025-11-25 03:45:07.487508,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,6476684,2023316,21,168,3.1,HEAVY_SNOW,0,4,17000.0,A_STAR,0.963,6,1,True,2.17
SIM_2025_V4_000761,SEG_PAR_MUM_0761,2025-11-25 03:58:21.584276,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4779282,1620718,22,207,2.6,CLEAR,23,1,12800.0,A_STAR,0.974,19,1,True,0.85
SIM_2025_V3_000414,SEG_MUM_NEW_0414,2025-11-25 04:17:51.561243,Mumbai,19.076,72.8777,New York,40.7128,-74.006,16480.0,7200000,5435540,1764460,22,171,2.4,CLEAR,29,3,14400.0,DIJKSTRA,0.885,15,1,True,1.65
SIM_2025_V9_000405,SEG_TOR_TOK_0405,2025-11-25 04:18:25.947276,Toronto,43.6532,-79.3832,Tokyo,35.6762,139.6503,24329.0,6600000,4320910,2279090,21,161,2.0,HEAVY_SNOW,0,4,13200.0,A_STAR,0.957,18,1,True,2.43
SIM_2025_V10_000647,SEG_PAR_MUM_0647,2025-11-25 04:35:24.961590,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4143331,2256669,22,155,2.3,FOG,0,1,12800.0,QUANTUM,0.792,11,3,True,0.85
SIM_2025_V4_000596,SEG_CAI_TOR_0596,2025-11-25 04:49:24.585530,Cairo,30.0444,31.2357,Toronto,43.6532,-79.3832,12371.0,5600000,3645495,1954505,23,131,3.5,HEAVY_SNOW,0,2,11200.0,DIJKSTRA,0.952,16,3,True,1.24
SIM_2025_V7_000835,SEG_TOK_TOR_0835,2025-11-25 04:49:53.149957,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,4029012,2570988,21,211,3.0,WIND,7,4,13200.0,GENETIC,0.925,15,3,True,2.43
SIM_2025_V3_000499,SEG_SYD_TOK_0499,2025-11-25 05:13:39.682907,Sydney,-33.8688,151.2093,Tokyo,35.6762,139.6503,7825.0,6300000,3940205,2359795,21,232,3.0,RAIN,25,1,12600.0,DIJKSTRA,0.802,9,3,True,0.78
SIM_2025_V6_000133,SEG_LON_TOR_0133,2025-11-25 05:16:08.057613,London,51.5074,-0.1278,Toronto,43.6532,-79.3832,8840.0,5300000,3955403,1344597,23,183,2.7,CLOUDY,0,1,10600.0,DIJKSTRA,0.905,9,2,True,0.88
SIM_2025_V4_000005,SEG_LON_TOK_0005,2025-11-25 05:21:13.673178,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5419640,2280360,20,217,3.0,RAIN,0,3,15400.0,QUANTUM,0.857,13,2,True,1.56
SIM_2025_V1_000645,SEG_TOR_CAI_0645,2025-11-25 05:33:21.427809,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,3960725,1639275,23,239,3.2,WIND,0,2,11200.0,DIJKSTRA,0.971,18,3,True,1.24
SIM_2025_V7_000891,SEG_NEW_MOS_0891,2025-11-25 05:49:43.821496,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,5419807,2180193,23,225,1.8,WIND,0,2,15200.0,QUANTUM,0.856,8,3,True,1.25
SIM_2025_V8_000111,SEG_TOK_SYD_0111,2025-11-25 05:52:03.747494,Tokyo,35.6762,139.6503,Sydney,-33.8688,151.2093,7825.0,6300000,4945062,1354938,23,180,2.3,RAIN,0,1,12600.0,A_STAR,0.788,5,3,True,0.78
SIM_2025_V7_000822,SEG_MOS_SYD_0822,2025-11-25 06:23:05.875596,Moscow,55.7558,37.6173,Sydney,-33.8688,151.2093,16061.0,6400000,3914939,2485061,22,230,2.7,RAIN,0,3,12800.0,DIJKSTRA,0.981,17,1,True,1.61
SIM_2025_V7_000676,SEG_TOR_SYD_0676,2025-11-25 06:28:25.495926,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,2533092,1366908,21,222,2.7,RAIN,5,5,7800.0,A_STAR,0.888,18,2,True,2.7
SIM_2025_V10_000354,SEG_MUM_TOK_0354,2025-11-25 06:39:41.701761,Mumbai,19.076,72.8777,Tokyo,35.6762,139.6503,7637.0,8700000,6905269,1794731,22,127,2.8,CLOUDY,8,1,17400.0,GENETIC,0.777,18,2,True,0.76
SIM_2025_V1_000714,SEG_NEW_LON_0714,2025-11-25 06:58:12.794039,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,3918725,2281275,20,225,2.6,WIND,9,1,12400.0,A_STAR,0.969,7,1,True,0.83
SIM_2025_V9_000609,SEG_PAR_SYD_0609,2025-11-25 07:01:55.822515,Paris,48.8566,2.3522,Sydney,-33.8688,151.2093,18903.0,4000000,3021214,978786,23,126,2.2,LIGHT_SNOW,0,3,8000.0,GENETIC,0.756,15,3,True,1.89
SIM_2025_V3_000520,SEG_PAR_MUM_0520,2025-11-25 07:05:09.400800,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,5003869,1396131,21,138,2.7,FOG,0,1,12800.0,QUANTUM,0.988,14,1,True,0.85
SIM_2025_V2_000539,SEG_TOK_NEW_0539,2025-11-25 07:12:12.167744,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,4736692,2763308,21,224,1.9,WIND,22,4,15000.0,GENETIC,0.945,15,3,True,2.37
SIM_2025_V5_000573,SEG_MOS_TOK_0573,2025-11-25 08:00:58.079557,Moscow,55.7558,37.6173,Tokyo,35.6762,139.6503,11543.0,9100000,6476345,2623655,22,193,1.8,RAIN,0,2,18200.0,A_STAR,0.773,6,2,True,1.15
SIM_2025_V6_000209,SEG_SÃO_MOS_0209,2025-11-25 08:01:03.813670,São Paulo,-23.5505,-46.6333,Moscow,55.7558,37.6173,12843.0,8600000,6327302,2272698,20,213,1.7,CLOUDY,17,2,17200.0,A_STAR,0.973,6,3,True,1.28
SIM_2025_V4_000650,SEG_SÃO_TOK_0650,2025-11-25 08:45:55.645073,São Paulo,-23.5505,-46.6333,Tokyo,35.6762,139.6503,21697.0,8500000,5199354,3300646,20,134,2.0,WIND,0,4,17000.0,QUANTUM,0.87,7,3,True,2.17
SIM_2025_V9_000551,SEG_TOK_SÃO_0551,2025-11-25 08:49:08.722007,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,5287866,3212134,20,172,1.9,HEAVY_SNOW,0,4,17000.0,QUANTUM,0.805,7,2,True,2.17
SIM_2025_V10_000774,SEG_MUM_NEW_0774,2025-11-25 09:32:25.918611,Mumbai,19.076,72.8777,New York,40.7128,-74.006,16480.0,7200000,5292301,1907699,22,153,3.3,RAIN,0,3,14400.0,QUANTUM,0.773,7,3,True,1.65
SIM_2025_V4_000275,SEG_TOR_NEW_0275,2025-11-25 09:35:09.863348,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3448427,1651573,22,124,1.8,CLEAR,0,0,10200.0,GENETIC,0.833,6,3,True,0.07
