request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000582,2025-11-21T07:30:11.812Z,CH_GR_35055,45.36759895718637,15.660776810281229,Croatia,Europe/London,"Santa, please bring me rollerblades for Christmas. I really need it because I want to learn. I've been trying my best all year. From Colleen",SPORTS,3,0.989,5,en,stocking,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000691,2025-11-21T07:31:10.365Z,CH_MX_92709,39.29401264761717,35.2344522499191,Turkey,Africa/Mogadishu,"Hi Santa! My name is Ryan and I am 7 years old. This year I want soccer ball, bicycle, and basketball. I've been helpful and helped my sister. Thank you!",SPORTS,3,0.875,2,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""soccer ball"""""""""""
REQ_2025_00000428,2025-11-21T07:38:56.885Z,CH_VE_70314,54.191049110138906,-4.561359375570971,Isle of Man,America/Port_of_Spain,"Hi Santa! My name is Kimberly and I am 4 years old. This year I want tennis racket, bicycle, and rollerblades. I've been good and helped my dad. Thank you!",SPORTS,3,0.877,5,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000621,2025-11-21T07:42:53.339Z,CH_KR_87901,55.67342575560922,10.336076119749448,Denmark,Europe/Prague,"Dear Santa, I have been very good this year. For Christmas, I would really like tennis racket and maybe basketball. I promise to help with chores. Love, Vanessa",SPORTS,3,0.639,3,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000493,2025-11-21T07:49:16.195Z,CH_MR_11908,5.747087566827967,-9.369298593479353,Liberia,Asia/Kashgar,"Dear Santa, I have been very good this year. For Christmas, I would really like gaming console and maybe smartwatch. I promise to share with my siblings. Love, Stephanie",ELECTRONICS,3,0.735,2,es,tree,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000676,2025-11-21T08:14:08.585Z,CH_NA_32376,41.613829772015684,21.718440315718492,North Macedonia,Asia/Baghdad,"Hi Santa! My name is Kaylee and I am 5 years old. This year I want art supplies, musical instrument, and building blocks. I've been good and helped my brother. Thank you!",CREATIVE,3,0.85,5,ja,tree,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000231,2025-11-21T08:32:34.498Z,CH_UG_99477,8.001376433998777,-66.11357483231546,Venezuela,Europe/Budapest,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been very good all year. From Jonathan",ELECTRONICS,3,0.63,2,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000170,2025-11-21T09:40:12.125Z,CH_PA_78662,-34.99930139656267,-64.96601626173658,Argentina,Europe/London,"Dear Santa, I have been very good this year. For Christmas, I would really like chapter book and maybe comic book. I promise to help with chores. Love, Michael",BOOKS,3,0.626,5,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000936,2025-11-21T09:51:43.333Z,CH_CH_27106,41.001690271971626,19.99761049107373,Albania,Asia/Rangoon,"Hi Santa! My name is Gregory and I am 5 years old. This year I want building blocks, craft kit, and musical instrument. I've been very good and helped my dad. Thank you!",CREATIVE,3,0.747,5,zh,tree,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000884,2025-11-21T13:11:46.951Z,CH_KW_54054,1.4452304734879888,38.43496620871993,Kenya,Africa/Nouakchott,"Dear Santa, I have been very excellent this year. For Christmas, I would really like musical instrument and maybe science kit. I promise to do my homework. Love, Joel",CREATIVE,3,0.664,3,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000352,2025-11-21T13:27:21.384Z,CH_KZ_69793,54.70118055629532,-3.2768772683068055,United Kingdom,Asia/Tokyo,"Dear Santa, I have been very very good this year. For Christmas, I would really like doll and maybe toy car. I promise to share with my siblings. Love, Nicholas",TOYS,3,0.844,5,es,chimney,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000775,2025-11-21T13:46:08.106Z,CH_BZ_21892,39.295787219074604,35.23440875771971,Turkey,Europe/Tirane,"Dear Santa, I have been very kind this year. For Christmas, I would really like tablet and maybe smartwatch. I promise to be kind to others. Love, Michael",ELECTRONICS,3,0.674,4,de,tree,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000628,2025-11-21T15:05:21.990Z,CH_MX_26963,15.582559953449719,-90.3441338402129,Guatemala,America/Grenada,"Hi Santa! My name is Matthew and I am 7 years old. This year I want bicycle, basketball, and tennis racket. I've been helpful and helped my grandparents. Thank you!",SPORTS,3,0.879,5,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000867,2025-11-21T15:32:29.073Z,CH_VC_57785,30.809658190549527,34.85663909296805,Israel,Europe/Athens,"Santa, please bring me skateboard for Christmas. I really need it because it would help me in school. I've been kind all year. From Marie",SPORTS,3,0.619,2,es,tree,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000360,2025-11-21T15:57:36.410Z,CH_AM_54025,28.334810049097356,-10.373838010969257,Morocco,Africa/Kampala,"Dear Santa, I have been very kind this year. For Christmas, I would really like chapter book and maybe educational book. I promise to help with chores. Love, Raymond",BOOKS,3,0.651,5,en,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000467,2025-11-21T16:22:46.447Z,CH_AL_69516,28.332388804682513,-10.367772575376009,Morocco,Europe/Rome,"Hi Santa! My name is Tara and I am 12 years old. This year I want art supplies, science kit, and musical instrument. I've been trying my best and helped my sister. Thank you!",CREATIVE,3,0.807,5,de,chimney,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000594,2025-11-21T16:28:51.563Z,CH_FM_35304,14.900167689442636,100.83396522974346,Thailand,Asia/Tehran,"Hi Santa! My name is Latasha and I am 10 years old. This year I want tablet, smartwatch, and drone. I've been kind and helped my brother. Thank you!",ELECTRONICS,3,0.7,2,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000116,2025-11-21T16:30:21.694Z,CH_TM_49110,56.83709098504221,24.754082158246533,Latvia,Africa/Cairo,"Hi Santa! My name is Randy and I am 5 years old. This year I want skateboard, bicycle, and basketball. I've been very good and helped my mom. Thank you!",SPORTS,3,0.827,1,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000140,2025-11-21T17:23:34.924Z,CH_GH_57277,35.00060533534414,104.99944331474505,China,Africa/Dar_es_Salaam,"Santa, please bring me action figure for Christmas. I really need it because all my friends have one. I've been kind all year. From Kyle",TOYS,3,0.643,1,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000213,2025-11-21T17:27:18.756Z,CH_GB_25176,-28.817266439132084,24.98803540014207,South Africa,America/Managua,"Santa, please bring me rollerblades for Christmas. I really need it because my old one broke. I've been good all year. From Joyce",SPORTS,3,0.767,4,es,stocking,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000915,2025-11-21T17:32:33.889Z,CH_UZ_22954,64.98445689568487,-18.10389188997296,Iceland,Africa/Harare,"Dear Santa, I have been very excellent this year. For Christmas, I would really like basketball and maybe skateboard. I promise to help with chores. Love, Zachary",SPORTS,3,0.709,5,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000060,2025-11-21T18:06:08.677Z,CH_AM_21836,43.733163169283614,7.427268610599184,Monaco,Pacific/Port_Moresby,"Dear Santa, I have been very very good this year. For Christmas, I would really like picture book and maybe educational book. I promise to be kind to others. Love, Breanna",BOOKS,3,0.916,1,it,chimney,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000951,2025-11-21T18:25:55.322Z,CH_VA_85246,5.749379917605523,-9.367978242931601,Liberia,Asia/Calcutta,"Santa, please bring me art supplies for Christmas. I really need it because all my friends have one. I've been kind all year. From Gregory",CREATIVE,3,0.673,1,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000348,2025-11-21T19:33:08.502Z,CH_IT_10433,52.21707589794628,19.136787756495927,Poland,Asia/Nicosia,"Hi Santa! My name is Andrew and I am 8 years old. This year I want tennis racket, bicycle, and basketball. I've been trying my best and helped my mom. Thank you!",SPORTS,3,0.754,4,es,stocking,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000228,2025-11-21T22:03:49.645Z,CH_MU_86389,9.602892700455723,7.997210033616722,Nigeria,Europe/Paris,"Santa, please bring me drone for Christmas. I really need it because it would help me in school. I've been good all year. From Anne",ELECTRONICS,3,0.828,4,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000887,2025-11-21T22:50:56.408Z,CH_YE_30629,16.253233588200466,-61.5652683257274,Guadeloupe,Australia/Lord_Howe,"Hi Santa! My name is Shirley and I am 7 years old. This year I want building blocks, art supplies, and craft kit. I've been very good and helped my brother. Thank you!",CREATIVE,3,0.857,5,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000530,2025-11-21T23:23:34.996Z,CH_NG_18645,8.370413713719376,49.083029446207924,Somalia,America/Mazatlan,"Hi Santa! My name is Jennifer and I am 9 years old. This year I want puzzle, doll, and LEGO set. I've been good and helped my grandparents. Thank you!",TOYS,3,0.732,1,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000623,2025-11-21T23:29:59.960Z,CH_MZ_42401,-21.327617,-163.365854,Svalbard & Jan Mayen Islands,Europe/Sarajevo,"Dear Santa, I have been very helpful this year. For Christmas, I would really like tablet and maybe robot. I promise to share with my siblings. Love, Sandra",ELECTRONICS,3,0.682,4,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000872,2025-11-21T23:44:06.626Z,CH_GH_42955,26.154515619782416,50.53335870977544,Bahrain,Europe/Andorra,"Santa, please bring me tennis racket for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Justin",SPORTS,3,0.809,4,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000670,2025-11-21T23:50:56.532Z,CH_ER_19684,-0.7233461991293993,15.642047811754146,Congo,America/St_Kitts,"Dear Santa, I have been very kind this year. For Christmas, I would really like stuffed animal and maybe board game. I promise to help with chores. Love, Maria",TOYS,3,0.802,4,en,chimney,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000666,2025-11-21T23:53:44.183Z,CH_TM_61298,-4.6586237615309285,55.455359818995426,Seychelles,Asia/Bahrain,"Santa, please bring me musical instrument for Christmas. I really need it because it would help me in school. I've been excellent all year. From Daniel",CREATIVE,3,0.924,4,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000308,2025-11-21T23:58:45.813Z,CH_BN_48590,4.002284972541186,-52.99915193893703,French Guiana,Europe/Ljubljana,"Hi Santa! My name is Jerry and I am 3 years old. This year I want smartwatch, headphones, and drone. I've been excellent and helped my dad. Thank you!",ELECTRONICS,3,0.845,1,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000523,2025-11-22T01:27:22.383Z,CH_KG_58145,54.70240358819777,-3.275400102518947,United Kingdom,Europe/San_Marino,"Hi Santa! My name is Tyler and I am 12 years old. This year I want robot, headphones, and tablet. I've been kind and helped my sister. Thank you!",ELECTRONICS,3,0.605,1,es,chimney,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000827,2025-11-22T01:33:43.246Z,CH_DO_44818,36.12511871563779,-5.347267335587304,Gibraltar,Africa/Lagos,"Dear Santa, I have been very very good this year. For Christmas, I would really like coloring book and maybe chapter book. I promise to share with my siblings. Love, Bradley",BOOKS,3,0.823,5,zh,tree,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000684,2025-11-22T01:56:59.529Z,CH_QA_11398,24.179971921429114,-13.768272917042024,Western Sahara,America/La_Paz,"Santa, please bring me educational book for Christmas. I really need it because I want to learn. I've been very good all year. From Jody",BOOKS,3,0.678,3,de,chimney,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000992,2025-11-22T03:35:14.035Z,CH_SV_23402,51.160457793105884,10.447401783482347,Germany,Africa/Mogadishu,"Santa, please bring me chapter book for Christmas. I really need it because I want to learn. I've been kind all year. From Rebecca",BOOKS,3,0.757,5,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000779,2025-11-22T04:06:03.243Z,CH_SY_57932,-20.277243275120387,57.57333937723363,Mauritius,Africa/Ouagadougou,"Hi Santa! My name is Timothy and I am 8 years old. This year I want rollerblades, tennis racket, and basketball. I've been good and helped my sister. Thank you!",SPORTS,3,0.657,4,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000999,2025-11-22T04:33:40.102Z,CH_BT_24349,55.669702134778085,10.333167379744031,Denmark,Asia/Manila,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like tablet and maybe smartwatch. I promise to share with my siblings. Love, Tammy",ELECTRONICS,3,0.784,3,fr,tree,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000534,2025-11-22T04:53:08.674Z,CH_CZ_22272,15.255308476116781,-86.0765156493269,Honduras,Africa/Lubumbashi,"Hi Santa! My name is Jennifer and I am 6 years old. This year I want picture book, comic book, and chapter book. I've been good and helped my mom. Thank you!",BOOKS,3,0.666,1,es,stocking,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000365,2025-11-22T05:19:32.562Z,CH_CU_16758,32.30167449274124,-64.75775027569534,Bermuda,Africa/Kampala,"Dear Santa, I have been very helpful this year. For Christmas, I would really like coloring book and maybe chapter book. I promise to help with chores. Love, Evelyn",BOOKS,3,0.644,3,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000620,2025-11-22T05:22:17.293Z,CH_LB_26682,-53.016165522841476,72.95852841120488,Heard Island and McDonald Islands,America/St_Kitts,"Dear Santa, I have been very helpful this year. For Christmas, I would really like art supplies and maybe science kit. I promise to help with chores. Love, Heather",CREATIVE,3,0.848,5,it,chimney,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000419,2025-11-22T06:00:58.848Z,CH_HR_24744,-5.678229901848964,144.2486168426494,Papua New Guinea,America/St_Vincent,"Hi Santa! My name is Katherine and I am 9 years old. This year I want board game, LEGO set, and stuffed animal. I've been kind and helped my brother. Thank you!",TOYS,3,0.938,2,es,stocking,"""""""[{""""""""item_name"""""""": """"""""board game"""""""""""
REQ_2025_00000503,2025-11-22T06:20:00.675Z,CH_CV_60336,40.770374439294585,44.67617669860887,Armenia,Pacific/Port_Moresby,"Hi Santa! My name is Timothy and I am 5 years old. This year I want tablet, robot, and smartwatch. I've been trying my best and helped my brother. Thank you!",ELECTRONICS,3,0.796,5,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000470,2025-11-22T07:01:38.319Z,CH_CA_71263,-3.4253981567075287,29.93355028330681,Burundi,Africa/Kigali,"Dear Santa, I have been very good this year. For Christmas, I would really like chapter book and maybe coloring book. I promise to help with chores. Love, Natalie",BOOKS,3,0.84,3,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
